"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"401","@hidePooh_ <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><ed><81><ac><e2><80><a6> https://t.co/IjrI5zLnzY",FALSE,0,"hidePooh_",2017-06-27 06:42:40,TRUE,"876055331507392512","879590789050908672","155845523","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"402","@G_rkaldktm <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><e2><80><a6> https://t.co/Ol8dN9njKY",FALSE,0,"G_rkaldktm",2017-06-27 06:42:32,TRUE,"876082373695229954","879590755785822208","3315652104","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"403","@polarisa0714 <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><e2><80><a6> https://t.co/eWmq7rjyKI",FALSE,0,"polarisa0714",2017-06-27 06:42:27,TRUE,"876343618235097088","879590732629024768","192782549","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"404","@canwithme03 <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><e2><80><a6> https://t.co/WFXqGkQBzB",FALSE,0,"canwithme03",2017-06-27 06:42:23,TRUE,"876376279515148288","879590715012956160","719185548984778752","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"405","@cherishmoii <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><e2><80><a6> https://t.co/YNyisRhTbD",FALSE,0,"cherishmoii",2017-06-27 06:42:18,TRUE,"876398202634752000","879590697338159104","721660411435560960","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"406","@backsideisadeep <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4><e2><80><a6> https://t.co/Wz2QTOtD3H",FALSE,0,"backsideisadeep",2017-06-27 06:42:08,TRUE,"876742042302402560","879590652211716096","496727296","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"407","@Maning_0921 <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><e2><80><a6> https://t.co/JJCHZS9XUg",FALSE,0,"Maning_0921",2017-06-27 06:41:58,TRUE,"876825662564085760","879590609660420096","241107208","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"408","@s1k20126 <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><ed><81><ac><ec><97><90><e2><80><a6> https://t.co/tNMC7NB1Uq",FALSE,0,"s1k20126",2017-06-27 06:41:48,TRUE,"877120420586995712","879590570821206016","350964120","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"409","@_cheky <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><ed><81><ac><ec><97><90> <eb><b0><94><e2><80><a6> https://t.co/L9VK8xEds2",FALSE,0,"_cheky",2017-06-27 06:41:44,TRUE,"877115838771232770","879590552768987140","770982544988700672","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"410","@HQ_Iro <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><ed><81><ac><ec><97><90> <eb><b0><94><e2><80><a6> https://t.co/UaZ8D8mBp0",FALSE,0,"Iro_with_Noya",2017-06-27 06:41:25,TRUE,"877523621828190208","879590473433718784","864427916356075520","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"411","@SAGuaApple <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><e2><80><a6> https://t.co/kR5Gaqj3vc",FALSE,0,"SAGuaApple",2017-06-27 06:41:11,TRUE,"877861910166634501","879590413039878144","459362135","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"412","@true0220 <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><ed><81><ac><ec><97><90><e2><80><a6> https://t.co/iSYbEif55R",FALSE,0,"true0220",2017-06-27 06:41:04,TRUE,"877866996997672960","879590383209988097","497515892","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"413","@__SILVER_D <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><e2><80><a6> https://t.co/OO5tlnkeyZ",FALSE,0,"__SILVER_D",2017-06-27 06:40:59,TRUE,"877867508966973440","879590364666920960","3140380326","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"414","@MC_Myeon2 <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><ed><81><ac><e2><80><a6> https://t.co/pP5FmB99wj",FALSE,0,"MC_Myeon2",2017-06-27 06:40:51,TRUE,"877886521512083458","879590329787097088","205775931","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"415","@raul07duff11 <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><e2><80><a6> https://t.co/XGO7ZexcAL",FALSE,0,"raul07duff11",2017-06-27 06:40:46,TRUE,"877890992501805058","879590307708387328","139402114","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"416","@gudok_suni <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><e2><80><a6> https://t.co/RS5jPEapl3",FALSE,0,"GOMUSINforSIWAN",2017-06-27 06:40:36,TRUE,"878054493341888513","879590267497480193","730512129988558848","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"417","@chea0816n <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><ed><81><ac><e2><80><a6> https://t.co/orQCmswKXR",FALSE,0,"chea0816n",2017-06-27 06:40:28,TRUE,"878173052969799681","879590235390173184","3181949000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"418","@Hyarim <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><ed><8a><b8><eb><a7><81><ed><81><ac><ec><97><90> <eb><b0><94><e2><80><a6> https://t.co/Drd1sDnxFX",FALSE,0,"Hyarim",2017-06-27 06:40:21,TRUE,"878222686807179266","879590203156963329","848412995675987968","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"419","@snow_at_dawn <ec><b9><ad><eb><94><b0><ec><98><a4><ea><b8><80><eb><a1><9c><eb><b2><8c> <ea><b3><b5><ea><b3><84><ec><9e><85><eb><8b><88><eb><8b><a4> :) <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a7><a5><ec><a3><bc><ec><b6><95><ec><a0><9c> <ec><9d><b4><eb><b2><a4><ed><8a><b8> <ec><b0><b8><ec><97><ac><ed><95><98><ec><8b><a4><eb><9e><98><ec><9a><94>?<ed><a0><bc><ed><bd><bb> <ec><b9><ad><eb><94><b0><ec><98><a4><eb><a5><bc> <ec><a6><90><ea><b8><b0><eb><8a><94> <ec><82><ac><ec><a7><84> <eb><98><90><eb><8a><94> <eb><8f><99><ec><98><81><ec><83><81><ec><9d><84> <ed><95><b4><ec><8b><9c><ed><83><9c><ea><b7><b8> #TsingtaoCenturyClub <ec><99><80> <ed><95><a8><ea><bb><98> <ec><98><ac><eb><a0><a4><ec><a3><bc><ec><84><b8><ec><9a><94>. <ec><95><84><eb><8b><88><eb><a9><b4> <ec><9d><b4><eb><b2><a4><e2><80><a6> https://t.co/MRQCrgACxw",FALSE,0,"welliamkangaroo",2017-06-27 06:40:09,TRUE,"878263117150535680","879590155811565569","792943922855022592","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
